ssn,age,education,marital-status,relationship,sex,income
687-25-4299,1,1st-4th,Never-married,Wife,Female,<=50K
150-27-6412,91,HS-grad,Married-civ-spouse,Own-child,Female,<=50K
707-92-3832,55,Doctorate,Divorced,Other-relative,Male,>50K
051-07-4938,27,Prof-school,Married-civ-spouse,Wife,Female,>50K
784-15-2333,72,Preschool,Married-civ-spouse,Wife,Male,<=50K
741-98-4028,59,9th,Never-married,Wife,Female,>50K
220-27-0270,2,5th-6th,Married-AF-spouse,Unmarried,Male,>50K
844-59-4593,77,Bachelors,Separated,Own-child,Male,>50K
207-89-3120,34,1st-4th,Separated,Not-in-family,Male,<=50K
913-63-6362,73,Doctorate,Never-married,Not-in-family,Male,>50K
471-74-4471,42,Bachelors,Separated,Own-child,Female,<=50K
914-18-9188,21,Prof-school,Divorced,Wife,Female,>50K
971-68-3045,86,Some-college,Divorced,Other-relative,Female,<=50K
157-77-0270,59,Masters,Never-married,Other-relative,Female,<=50K
804-29-9753,93,11th,Never-married,Unmarried,Female,>50K
010-56-5110,75,Doctorate,Married-civ-spouse,Own-child,Female,>50K
703-86-9778,25,1st-4th,Married-civ-spouse,Unmarried,Female,>50K
218-36-6093,68,10th,Never-married,Own-child,Male,<=50K
346-99-0171,73,Doctorate,Married-AF-spouse,Unmarried,Male,>50K
383-13-8820,66,HS-grad,Married-spouse-absent,Unmarried,Female,<=50K
746-28-3783,40,Doctorate,Never-married,Own-child,Female,<=50K
280-22-1129,100,Some-college,Married-civ-spouse,Not-in-family,Female,>50K
924-75-4298,16,1st-4th,Separated,Other-relative,Male,>50K
259-30-5896,8,10th,Never-married,Other-relative,Female,<=50K
582-52-4569,29,HS-grad,Married-AF-spouse,Own-child,Male,<=50K
891-55-4053,83,7th-8th,Married-AF-spouse,Not-in-family,Male,<=50K
763-32-9237,51,Masters,Married-AF-spouse,Unmarried,Female,<=50K
555-92-7517,93,HS-grad,Married-AF-spouse,Own-child,Female,<=50K
468-70-3930,6,Bachelors,Divorced,Husband,Male,>50K
296-52-9483,57,10th,Separated,Husband,Female,<=50K
614-49-6313,38,1st-4th,Married-civ-spouse,Unmarried,Female,>50K
070-91-5233,12,Preschool,Widowed,Husband,Female,<=50K
236-36-3636,45,7th-8th,Married-AF-spouse,Other-relative,Female,<=50K
824-81-5723,7,Assoc-voc,Widowed,Unmarried,Female,>50K
562-25-4299,71,Masters,Married-spouse-absent,Husband,Female,<=50K
270-33-1695,19,Assoc-acdm,Married-spouse-absent,Own-child,Female,<=50K
790-54-0539,8,Doctorate,Never-married,Other-relative,Male,<=50K
293-79-6068,0,Assoc-acdm,Separated,Wife,Female,<=50K
711-73-2186,10,12th,Widowed,Husband,Male,>50K
513-26-7812,88,Doctorate,Married-spouse-absent,Wife,Male,>50K
343-27-3955,82,11th,Never-married,Unmarried,Male,>50K
275-58-3537,38,9th,Separated,Wife,Female,>50K
883-38-4520,49,1st-4th,Separated,Unmarried,Female,>50K
693-98-0343,49,Bachelors,Divorced,Wife,Female,>50K
744-10-3193,71,Prof-school,Married-spouse-absent,Wife,Female,>50K
596-59-0908,31,Some-college,Married-spouse-absent,Not-in-family,Male,>50K
060-25-7985,94,Assoc-voc,Divorced,Husband,Male,<=50K
602-64-1277,8,1st-4th,Married-AF-spouse,Wife,Female,>50K
603-68-5503,74,Bachelors,Married-spouse-absent,Husband,Male,<=50K
951-19-7787,81,5th-6th,Married-spouse-absent,Unmarried,Male,<=50K
116-61-5478,83,Doctorate,Married-civ-spouse,Own-child,Female,<=50K
453-43-9802,27,7th-8th,Separated,Husband,Female,<=50K
928-34-7664,25,Masters,Divorced,Wife,Female,<=50K
393-08-9680,84,Prof-school,Divorced,Wife,Female,<=50K
703-31-6952,47,5th-6th,Never-married,Own-child,Male,>50K
620-88-4520,54,Some-college,Separated,Unmarried,Male,<=50K
056-84-8894,75,HS-grad,Divorced,Unmarried,Female,>50K
693-94-9630,27,Some-college,Never-married,Husband,Male,>50K
692-10-6878,5,Prof-school,Widowed,Unmarried,Female,>50K
707-61-6706,38,Masters,Married-spouse-absent,Husband,Female,<=50K
118-12-0393,73,Preschool,Separated,Other-relative,Female,<=50K
585-62-6535,39,7th-8th,Married-civ-spouse,Own-child,Male,<=50K
024-07-8624,94,Prof-school,Married-AF-spouse,Not-in-family,Female,>50K
312-43-8574,34,HS-grad,Widowed,Own-child,Female,>50K
994-93-2431,81,5th-6th,Never-married,Other-relative,Female,>50K
645-02-4569,54,11th,Married-AF-spouse,Unmarried,Male,>50K
954-85-2578,11,Assoc-voc,Married-spouse-absent,Other-relative,Female,<=50K
090-44-8402,2,10th,Married-civ-spouse,Not-in-family,Female,<=50K
204-79-1154,32,11th,Separated,Wife,Female,>50K
102-76-4127,39,Some-college,Widowed,Not-in-family,Female,>50K
288-75-9213,51,12th,Widowed,Husband,Female,>50K
660-22-7272,73,Doctorate,Married-civ-spouse,Not-in-family,Male,>50K
753-74-6927,98,5th-6th,Never-married,Unmarried,Male,<=50K
797-88-0834,10,Assoc-voc,Married-spouse-absent,Husband,Female,<=50K
178-71-6216,25,Bachelors,Married-spouse-absent,Unmarried,Male,>50K
928-68-5502,87,Doctorate,Married-spouse-absent,Not-in-family,Male,<=50K
349-72-3586,54,9th,Never-married,Husband,Male,>50K
105-09-8279,95,HS-grad,Separated,Unmarried,Female,<=50K
806-66-4618,51,Masters,Divorced,Husband,Female,<=50K
792-99-7542,77,Assoc-acdm,Married-AF-spouse,Not-in-family,Female,>50K
762-03-9311,71,9th,Widowed,Own-child,Female,<=50K
381-84-8893,41,9th,Married-civ-spouse,Husband,Female,<=50K
880-83-5379,37,10th,Married-civ-spouse,Other-relative,Male,>50K
452-36-4864,69,Assoc-voc,Married-spouse-absent,Own-child,Female,<=50K
016-58-4766,76,Prof-school,Married-spouse-absent,Own-child,Female,>50K
002-45-7002,100,HS-grad,Divorced,Wife,Male,>50K
689-74-2014,92,7th-8th,Divorced,Husband,Female,<=50K
193-67-3218,3,HS-grad,Married-spouse-absent,Own-child,Female,<=50K
587-31-5724,70,12th,Never-married,Husband,Male,>50K
823-92-5060,43,11th,Separated,Unmarried,Male,>50K
159-76-6584,46,Assoc-voc,Separated,Not-in-family,Female,>50K
434-09-0908,62,Some-college,Divorced,Wife,Male,>50K
691-40-0490,70,5th-6th,Never-married,Not-in-family,Female,<=50K
639-15-8476,4,12th,Never-married,Wife,Male,>50K
011-02-5798,28,9th,Married-civ-spouse,Not-in-family,Male,<=50K
609-67-4446,36,Masters,Never-married,Other-relative,Female,>50K
813-60-5650,23,9th,Divorced,Other-relative,Male,<=50K
266-52-3341,31,Doctorate,Married-AF-spouse,Unmarried,Female,>50K
791-24-6927,91,Some-college,Married-spouse-absent,Other-relative,Male,<=50K
503-59-3365,91,7th-8th,Married-spouse-absent,Own-child,Male,>50K
985-50-3684,4,5th-6th,Married-AF-spouse,Wife,Male,>50K
129-69-9017,50,Doctorate,Married-AF-spouse,Other-relative,Female,<=50K
394-31-8181,17,9th,Married-AF-spouse,Wife,Female,>50K
326-13-6363,17,Doctorate,Married-AF-spouse,Unmarried,Female,<=50K
206-51-1056,62,9th,Married-spouse-absent,Other-relative,Female,>50K
449-32-4323,51,Preschool,Divorced,Wife,Male,>50K
552-64-1277,58,12th,Married-civ-spouse,Other-relative,Female,<=50K
571-56-0195,21,1st-4th,Divorced,Wife,Male,>50K
023-24-9385,94,Preschool,Never-married,Other-relative,Female,>50K
631-75-6756,77,Prof-school,Widowed,Unmarried,Male,<=50K
631-57-2480,21,5th-6th,Never-married,Not-in-family,Male,>50K
649-60-0736,62,5th-6th,Married-AF-spouse,Other-relative,Female,>50K
598-49-5085,70,Assoc-voc,Married-spouse-absent,Husband,Female,>50K
303-22-4815,75,1st-4th,Never-married,Wife,Male,<=50K
100-58-3537,9,Doctorate,Widowed,Unmarried,Male,>50K
029-66-8304,100,1st-4th,Widowed,Own-child,Female,<=50K
642-65-9704,76,12th,Married-spouse-absent,Wife,Female,>50K
674-99-9999,0,Assoc-acdm,Never-married,Unmarried,Female,<=50K
250-12-2849,32,Prof-school,Married-spouse-absent,Other-relative,Male,<=50K
379-20-7616,36,Prof-school,Divorced,Husband,Male,>50K
397-20-5159,53,Masters,Widowed,Other-relative,Male,>50K
125-09-2137,23,5th-6th,Married-civ-spouse,Wife,Male,<=50K
058-90-6633,48,9th,Married-AF-spouse,Not-in-family,Female,<=50K
689-68-0588,51,5th-6th,Married-spouse-absent,Wife,Female,>50K
111-21-0073,24,Bachelors,Married-civ-spouse,Unmarried,Male,>50K
107-06-3881,94,HS-grad,Married-AF-spouse,Husband,Female,<=50K
599-07-8623,62,Assoc-voc,Divorced,Own-child,Male,>50K
454-26-9041,26,1st-4th,Married-spouse-absent,Husband,Male,<=50K
515-57-1252,49,Doctorate,Married-spouse-absent,Own-child,Female,>50K
082-55-5282,28,Bachelors,Married-civ-spouse,Unmarried,Male,<=50K
680-37-4692,94,Assoc-acdm,Married-spouse-absent,Other-relative,Female,<=50K
998-37-2234,92,12th,Married-AF-spouse,Other-relative,Female,<=50K
998-18-7959,44,Masters,Divorced,Husband,Female,<=50K
903-07-1252,98,Preschool,Divorced,Other-relative,Female,>50K
957-03-3168,92,Doctorate,Never-married,Own-child,Male,>50K
752-73-3414,78,12th,Married-spouse-absent,Other-relative,Male,>50K
202-21-1302,85,1st-4th,Widowed,Unmarried,Female,<=50K
593-33-5380,25,Prof-school,Married-AF-spouse,Husband,Male,<=50K
643-64-2505,6,Prof-school,Married-spouse-absent,Not-in-family,Female,>50K
488-08-3537,10,Assoc-acdm,Never-married,Not-in-family,Male,<=50K
642-29-1154,23,Some-college,Separated,Wife,Female,>50K
537-49-9999,11,Bachelors,Married-spouse-absent,Other-relative,Female,>50K
496-46-8058,85,11th,Separated,Other-relative,Female,>50K
650-95-2087,69,Prof-school,Widowed,Wife,Female,>50K
113-85-1351,44,10th,Divorced,Own-child,Male,>50K
315-29-4839,65,9th,Married-AF-spouse,Husband,Female,<=50K
424-32-4323,11,7th-8th,Widowed,Wife,Male,<=50K
373-18-7960,97,11th,Widowed,Unmarried,Male,<=50K
084-18-3046,43,5th-6th,Widowed,Unmarried,Female,<=50K
983-84-5207,57,Some-college,Married-civ-spouse,Husband,Female,>50K
314-68-0589,16,Some-college,Married-spouse-absent,Not-in-family,Female,>50K
244-56-3881,80,Masters,Widowed,Husband,Female,>50K
618-98-0343,59,12th,Married-spouse-absent,Unmarried,Male,<=50K
245-94-5945,39,10th,Widowed,Unmarried,Female,>50K
933-47-6657,65,11th,Never-married,Not-in-family,Male,<=50K
545-33-1694,4,Prof-school,Divorced,Unmarried,Female,<=50K
695-73-0957,0,10th,Never-married,Husband,Female,<=50K
955-37-4691,71,7th-8th,Widowed,Unmarried,Male,>50K
830-92-7517,8,5th-6th,Widowed,Husband,Male,>50K
677-48-7714,78,Doctorate,Married-civ-spouse,Unmarried,Male,<=50K
210-44-2260,54,Some-college,Married-spouse-absent,Husband,Female,<=50K
197-08-2309,89,Assoc-voc,Never-married,Other-relative,Male,>50K
323-15-7247,29,12th,Married-civ-spouse,Unmarried,Male,<=50K
766-79-9753,21,10th,Married-spouse-absent,Wife,Male,>50K
195-45-4545,0,HS-grad,Married-civ-spouse,Unmarried,Female,<=50K
466-79-9753,95,11th,Widowed,Other-relative,Male,>50K
849-66-2161,41,12th,Widowed,Wife,Female,<=50K
253-37-8378,1,11th,Married-AF-spouse,Not-in-family,Male,<=50K
269-04-1768,94,9th,Separated,Own-child,Male,<=50K
862-40-7861,77,10th,Divorced,Wife,Female,>50K
645-11-6706,54,Assoc-acdm,Separated,Own-child,Female,<=50K
306-05-0368,54,7th-8th,Married-AF-spouse,Wife,Male,<=50K
503-99-2628,82,Prof-school,Widowed,Other-relative,Male,<=50K
704-20-7616,15,Doctorate,Separated,Unmarried,Female,>50K
561-45-5773,46,11th,Never-married,Unmarried,Female,>50K
599-60-0736,90,12th,Married-civ-spouse,Unmarried,Male,<=50K
156-51-1056,3,9th,Married-AF-spouse,Wife,Female,<=50K
413-42-1375,32,1st-4th,Married-AF-spouse,Husband,Male,>50K
412-28-5011,90,10th,Married-AF-spouse,Own-child,Female,<=50K
301-53-5626,8,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
525-21-4987,5,Masters,Married-AF-spouse,Other-relative,Male,>50K
431-08-1080,66,1st-4th,Never-married,Husband,Male,>50K
031-48-0343,42,1st-4th,Separated,Husband,Female,>50K
326-28-9925,96,12th,Separated,Wife,Male,>50K
865-41-7689,45,5th-6th,Married-civ-spouse,Unmarried,Male,<=50K
647-05-1596,74,Doctorate,Widowed,Other-relative,Male,>50K
013-57-4938,89,Some-college,Divorced,Own-child,Male,<=50K
045-36-2407,14,Doctorate,Married-AF-spouse,Other-relative,Female,>50K
756-69-5330,29,10th,Married-civ-spouse,Other-relative,Female,>50K
657-58-5994,35,Prof-school,Divorced,Unmarried,Female,>50K
405-28-2554,83,Preschool,Divorced,Other-relative,Male,>50K
949-07-8623,72,Masters,Widowed,Husband,Female,<=50K
870-63-8819,43,Assoc-acdm,Divorced,Unmarried,Male,>50K
339-31-2038,21,Bachelors,Married-spouse-absent,Not-in-family,Female,>50K
179-05-4053,65,12th,Never-married,Own-child,Female,>50K
078-50-1228,100,Prof-school,Separated,Other-relative,Male,>50K
781-05-0367,4,Prof-school,Married-AF-spouse,Other-relative,Male,>50K
033-75-3071,26,HS-grad,Married-spouse-absent,Husband,Male,>50K
821-37-5920,43,7th-8th,Separated,Wife,Male,<=50K
149-57-0024,84,10th,Widowed,Not-in-family,Female,<=50K
781-17-3217,25,Masters,Widowed,Not-in-family,Male,>50K
683-81-4495,59,1st-4th,Never-married,Husband,Male,>50K
930-83-5379,25,1st-4th,Married-spouse-absent,Husband,Female,>50K
221-13-0220,36,HS-grad,Divorced,Other-relative,Female,>50K
025-15-3562,98,12th,Separated,Not-in-family,Male,<=50K
847-63-5134,4,7th-8th,Widowed,Own-child,Male,<=50K
526-22-8500,87,Some-college,Separated,Unmarried,Male,>50K
302-27-2726,33,10th,Never-married,Not-in-family,Female,<=50K
605-83-5380,14,12th,Never-married,Not-in-family,Female,<=50K
562-31-5724,4,12th,Divorced,Other-relative,Female,>50K
492-29-1154,44,9th,Divorced,Own-child,Male,>50K
265-57-1252,23,1st-4th,Married-AF-spouse,Husband,Female,<=50K
001-59-7051,49,11th,Married-AF-spouse,Not-in-family,Male,<=50K
925-98-2800,42,Preschool,Married-spouse-absent,Wife,Female,<=50K
181-26-5356,12,11th,Divorced,Unmarried,Male,>50K
977-30-3438,85,11th,Married-spouse-absent,Husband,Male,>50K
126-41-2776,84,9th,Married-AF-spouse,Other-relative,Male,>50K
977-21-1301,10,Preschool,Never-married,Wife,Female,>50K
704-63-7591,52,Preschool,Married-AF-spouse,Wife,Female,<=50K
479-94-4716,20,9th,Married-civ-spouse,Own-child,Female,>50K
886-54-7910,60,12th,Married-civ-spouse,Other-relative,Male,<=50K
666-24-6928,67,5th-6th,Married-AF-spouse,Unmarried,Male,<=50K
818-18-1817,39,Assoc-voc,Widowed,Unmarried,Female,<=50K
662-34-6436,79,Masters,Widowed,Other-relative,Male,<=50K
167-13-7591,27,Some-college,Married-civ-spouse,Wife,Female,>50K
792-16-8303,3,9th,Married-AF-spouse,Wife,Female,<=50K
071-00-7370,33,Preschool,Married-AF-spouse,Not-in-family,Male,>50K
394-62-5306,22,Assoc-acdm,Never-married,Not-in-family,Female,>50K
946-06-8795,97,HS-grad,Married-civ-spouse,Unmarried,Male,<=50K
234-76-6584,95,12th,Divorced,Wife,Female,>50K
001-68-9189,0,Doctorate,Married-AF-spouse,Other-relative,Male,>50K
238-85-1351,86,Bachelors,Widowed,Unmarried,Male,<=50K
094-50-2456,11,1st-4th,Married-spouse-absent,Not-in-family,Male,>50K
575-09-2137,83,Some-college,Never-married,Own-child,Female,<=50K
470-02-4569,10,5th-6th,Married-civ-spouse,Husband,Male,<=50K
072-66-5847,60,Bachelors,Widowed,Other-relative,Male,<=50K
745-17-8131,4,Doctorate,Widowed,Wife,Female,<=50K
617-04-5453,67,10th,Widowed,Not-in-family,Female,<=50K
835-47-2972,21,12th,Married-spouse-absent,Husband,Female,>50K
711-21-0072,77,1st-4th,Married-AF-spouse,Husband,Male,<=50K
595-79-2382,0,Preschool,Married-civ-spouse,Husband,Male,<=50K
892-10-6878,39,9th,Married-civ-spouse,Own-child,Female,<=50K
064-37-3464,24,Some-college,Divorced,Not-in-family,Female,<=50K
370-97-6658,50,Doctorate,Widowed,Not-in-family,Female,<=50K
808-72-2357,41,11th,Widowed,Own-child,Female,>50K
984-15-2333,1,7th-8th,Widowed,Not-in-family,Male,<=50K
471-34-5208,39,Assoc-acdm,Married-civ-spouse,Other-relative,Male,>50K
245-45-4545,57,7th-8th,Never-married,Wife,Female,<=50K
808-07-7394,19,7th-8th,Separated,Other-relative,Male,<=50K
307-15-6019,76,Assoc-acdm,Married-civ-spouse,Unmarried,Female,<=50K
624-01-7198,6,Prof-school,Married-spouse-absent,Own-child,Male,<=50K
321-34-5208,43,7th-8th,Married-civ-spouse,Wife,Male,>50K
186-30-2211,2,9th,Never-married,Wife,Female,>50K
772-75-7984,44,Some-college,Never-married,Not-in-family,Male,<=50K
362-46-9287,2,12th,Married-spouse-absent,Unmarried,Female,>50K
191-46-1916,100,Some-college,Widowed,Other-relative,Male,>50K
765-84-7665,18,Preschool,Divorced,Not-in-family,Female,>50K
729-82-1866,60,1st-4th,Married-civ-spouse,Husband,Male,<=50K
018-51-9656,59,1st-4th,Divorced,Wife,Female,>50K
465-75-5527,15,HS-grad,Widowed,Wife,Female,>50K
682-03-3168,91,12th,Separated,Other-relative,Male,>50K
287-86-8550,65,1st-4th,Divorced,Other-relative,Male,<=50K
152-94-8402,93,10th,Married-civ-spouse,Wife,Male,<=50K
901-75-0613,11,Some-college,Widowed,Unmarried,Male,<=50K
149-50-8599,62,Some-college,Divorced,Wife,Male,<=50K
300-70-6387,45,12th,Married-civ-spouse,Husband,Female,<=50K
595-70-0245,85,10th,Widowed,Own-child,Male,<=50K
140-17-1990,4,HS-grad,Married-AF-spouse,Husband,Male,<=50K
615-57-1252,25,9th,Divorced,Husband,Male,>50K
286-82-4324,90,11th,Widowed,Unmarried,Male,<=50K
554-97-5429,49,Bachelors,Never-married,Unmarried,Male,>50K
197-48-1572,34,5th-6th,Married-spouse-absent,Not-in-family,Female,>50K
289-12-7763,34,Bachelors,Widowed,Own-child,Female,>50K
221-37-5921,92,Assoc-acdm,Married-spouse-absent,Other-relative,Female,>50K
304-23-8328,97,HS-grad,Divorced,Wife,Female,<=50K
692-87-4692,13,10th,Divorced,Husband,Male,<=50K
246-46-8058,4,Some-college,Divorced,Unmarried,Female,>50K
557-92-3832,53,Assoc-voc,Divorced,Unmarried,Male,>50K
108-41-5233,26,Some-college,Separated,Unmarried,Male,<=50K
354-14-6191,54,Prof-school,Married-spouse-absent,Unmarried,Male,<=50K
866-03-1940,76,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
100-67-5675,62,Masters,Married-civ-spouse,Husband,Male,<=50K
820-66-9532,45,HS-grad,Separated,Wife,Male,>50K
159-55-1596,9,Doctorate,Married-spouse-absent,Not-in-family,Male,>50K
929-66-8303,55,Some-college,Married-spouse-absent,Not-in-family,Male,>50K
255-46-6830,69,HS-grad,Widowed,Wife,Female,<=50K
912-92-9974,44,Preschool,Married-AF-spouse,Wife,Male,<=50K
527-61-0564,53,Doctorate,Separated,Husband,Male,<=50K
871-95-9458,9,1st-4th,Married-spouse-absent,Own-child,Male,>50K
915-38-6976,73,12th,Married-AF-spouse,Wife,Female,<=50K
510-87-2235,25,9th,Married-spouse-absent,Not-in-family,Female,>50K
197-45-0859,2,Bachelors,Never-married,Wife,Female,<=50K
394-50-2456,45,HS-grad,Never-married,Not-in-family,Female,>50K
481-44-9630,4,Assoc-voc,Married-civ-spouse,Other-relative,Male,>50K
271-16-0933,45,Assoc-voc,Married-spouse-absent,Own-child,Female,<=50K
225-39-9262,97,Masters,Married-spouse-absent,Unmarried,Female,>50K
622-26-6584,69,11th,Married-spouse-absent,Own-child,Female,>50K
998-31-0809,67,Masters,Never-married,Unmarried,Female,<=50K
764-46-5601,5,Bachelors,Widowed,Husband,Female,<=50K
049-26-2899,3,Assoc-voc,Widowed,Not-in-family,Female,<=50K
854-85-2578,11,Prof-school,Married-spouse-absent,Wife,Male,<=50K
531-63-3906,74,Masters,Married-civ-spouse,Wife,Male,>50K
821-77-5183,15,Bachelors,Separated,Wife,Male,<=50K
235-59-5822,49,1st-4th,Widowed,Husband,Male,<=50K
959-64-3733,99,Assoc-acdm,Widowed,Wife,Female,<=50K
730-25-1842,63,5th-6th,Separated,Other-relative,Female,>50K
065-32-5552,76,Bachelors,Married-civ-spouse,Unmarried,Male,>50K
144-28-7469,49,1st-4th,Never-married,Husband,Female,>50K
969-65-6018,21,Assoc-acdm,Married-civ-spouse,Other-relative,Male,<=50K
662-86-8549,95,Some-college,Married-civ-spouse,Not-in-family,Male,>50K
734-85-8721,33,Prof-school,Married-AF-spouse,Not-in-family,Female,>50K
698-12-6534,81,1st-4th,Married-spouse-absent,Not-in-family,Male,<=50K
300-49-1400,41,9th,Never-married,Unmarried,Male,<=50K
379-45-3316,50,Some-college,Married-civ-spouse,Own-child,Female,<=50K
990-41-7689,51,Prof-school,Never-married,Other-relative,Female,<=50K
633-81-4495,98,Some-college,Married-spouse-absent,Own-child,Female,<=50K
816-36-9778,83,HS-grad,Married-AF-spouse,Not-in-family,Female,<=50K
424-50-8599,91,Some-college,Widowed,Husband,Male,>50K
311-76-2898,16,1st-4th,Married-spouse-absent,Own-child,Female,<=50K
186-60-9336,7,1st-4th,Divorced,Wife,Female,<=50K
722-48-1571,62,Masters,Widowed,Other-relative,Male,<=50K
750-55-2824,24,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
507-21-7444,6,Doctorate,Widowed,Husband,Male,>50K
878-40-9090,48,Bachelors,Never-married,Wife,Male,<=50K
491-86-1178,98,Prof-school,Divorced,Own-child,Female,<=50K
107-67-8132,53,10th,Married-civ-spouse,Unmarried,Male,>50K
622-88-0834,73,5th-6th,Married-civ-spouse,Wife,Female,>50K
553-80-8353,21,1st-4th,Married-spouse-absent,Other-relative,Male,<=50K
939-92-6288,11,Assoc-acdm,Married-spouse-absent,Other-relative,Female,>50K
136-36-3636,43,12th,Separated,Husband,Male,>50K
993-58-1080,67,Doctorate,Married-spouse-absent,Unmarried,Female,<=50K
103-71-6216,16,5th-6th,Married-AF-spouse,Not-in-family,Female,<=50K
515-32-5552,16,HS-grad,Divorced,Husband,Male,<=50K
894-16-4618,7,10th,Married-civ-spouse,Unmarried,Female,<=50K
712-07-0023,33,10th,Never-married,Husband,Female,>50K
287-80-7125,40,11th,Never-married,Unmarried,Female,<=50K
067-72-1130,91,10th,Divorced,Not-in-family,Male,<=50K
945-94-5945,75,HS-grad,Never-married,Husband,Male,<=50K
974-44-7173,58,7th-8th,Divorced,Other-relative,Male,>50K
518-70-3930,95,Assoc-voc,Separated,Wife,Male,>50K
478-53-1940,11,5th-6th,Divorced,Own-child,Male,>50K
320-54-6682,35,1st-4th,Married-spouse-absent,Other-relative,Female,>50K
912-10-0736,79,Masters,Widowed,Unmarried,Male,>50K
377-94-8402,95,11th,Separated,Wife,Female,>50K
368-70-3930,12,Preschool,Separated,Other-relative,Male,<=50K
518-30-4667,44,Prof-school,Never-married,Husband,Female,>50K
698-03-4397,2,7th-8th,Married-civ-spouse,Wife,Female,>50K
481-81-8181,13,Doctorate,Widowed,Husband,Female,<=50K
610-68-7960,48,1st-4th,Widowed,Not-in-family,Female,>50K
357-43-2432,54,11th,Never-married,Husband,Female,<=50K
900-42-9974,34,10th,Never-married,Unmarried,Male,>50K
448-09-5822,25,1st-4th,Never-married,Husband,Female,>50K
361-21-0073,45,Assoc-voc,Separated,Wife,Female,>50K
778-50-1227,57,11th,Separated,Unmarried,Female,<=50K
882-03-3168,15,Assoc-acdm,Never-married,Not-in-family,Female,>50K
029-08-4766,60,Masters,Married-spouse-absent,Other-relative,Female,<=50K
375-12-2849,48,7th-8th,Never-married,Not-in-family,Female,>50K
842-50-6141,44,HS-grad,Married-AF-spouse,Own-child,Female,<=50K
059-24-4471,31,Preschool,Separated,Wife,Male,>50K
762-99-1399,87,Masters,Widowed,Own-child,Male,>50K
946-22-2357,16,Prof-school,Widowed,Unmarried,Male,<=50K
854-51-4741,97,Bachelors,Divorced,Not-in-family,Female,>50K
082-12-5307,49,Preschool,Separated,Husband,Male,>50K
423-00-3685,50,Bachelors,Divorced,Own-child,Male,<=50K
484-21-3758,28,5th-6th,Married-spouse-absent,Unmarried,Male,<=50K
312-19-2874,11,Preschool,Married-civ-spouse,Husband,Male,>50K
917-19-9016,94,7th-8th,Never-married,Not-in-family,Male,<=50K
739-58-8451,29,Prof-school,Married-civ-spouse,Unmarried,Male,<=50K
557-64-7419,75,5th-6th,Separated,Husband,Female,>50K
210-99-5085,45,Masters,Divorced,Not-in-family,Female,>50K
848-43-3660,2,12th,Married-spouse-absent,Husband,Male,>50K
967-32-1866,32,5th-6th,Married-civ-spouse,Husband,Male,>50K
342-04-5454,72,12th,Separated,Other-relative,Male,>50K
305-12-8992,13,5th-6th,Married-spouse-absent,Own-child,Female,<=50K
724-50-8598,55,1st-4th,Married-AF-spouse,Other-relative,Female,<=50K
460-47-2972,96,Assoc-voc,Married-AF-spouse,Wife,Male,>50K
805-06-7566,100,Preschool,Divorced,Unmarried,Female,<=50K
487-22-3586,85,Assoc-voc,Never-married,Own-child,Female,>50K
682-98-5257,36,9th,Never-married,Unmarried,Female,<=50K
930-40-5404,55,Bachelors,Married-civ-spouse,Wife,Female,<=50K
409-49-0171,80,Assoc-voc,Married-AF-spouse,Not-in-family,Male,>50K
037-19-2874,18,7th-8th,Divorced,Husband,Female,>50K
290-04-9139,10,7th-8th,Widowed,Wife,Female,>50K
722-94-2259,43,10th,Married-AF-spouse,Wife,Female,>50K
031-01-9655,70,HS-grad,Married-civ-spouse,Other-relative,Male,>50K
405-95-8230,74,Prof-school,Divorced,Husband,Female,>50K
553-16-3390,89,7th-8th,Widowed,Own-child,Female,>50K
578-77-7640,71,Assoc-voc,Divorced,Other-relative,Female,<=50K
873-24-9384,49,5th-6th,Married-civ-spouse,Own-child,Male,<=50K
094-34-8894,31,Assoc-voc,Separated,Not-in-family,Male,>50K
573-89-4348,97,7th-8th,Divorced,Other-relative,Female,>50K
847-08-2308,73,HS-grad,Married-spouse-absent,Wife,Male,<=50K
836-94-7173,87,Masters,Widowed,Not-in-family,Female,>50K
625-03-0711,50,HS-grad,Married-AF-spouse,Unmarried,Male,>50K
541-89-1891,42,Prof-school,Separated,Other-relative,Male,>50K
323-71-0073,14,Bachelors,Married-spouse-absent,Other-relative,Female,>50K
561-08-7223,14,5th-6th,Separated,Wife,Male,>50K
003-93-1203,47,Doctorate,Widowed,Husband,Female,<=50K
989-98-7713,91,10th,Separated,Own-child,Female,<=50K
624-14-0048,74,Masters,Married-civ-spouse,Unmarried,Female,<=50K
032-37-1007,4,Preschool,Separated,Other-relative,Female,<=50K
081-94-1031,89,Assoc-acdm,Married-spouse-absent,Own-child,Female,<=50K
003-37-8378,18,Prof-school,Married-civ-spouse,Not-in-family,Female,>50K
290-20-2702,89,Preschool,Separated,Wife,Male,<=50K
411-33-2923,94,Prof-school,Never-married,Unmarried,Male,>50K
436-51-7198,77,5th-6th,Married-civ-spouse,Own-child,Female,<=50K
238-26-7813,96,10th,Separated,Unmarried,Female,<=50K
247-57-3709,21,9th,Never-married,Unmarried,Female,>50K
746-74-4470,55,7th-8th,Married-spouse-absent,Own-child,Female,>50K
