ssn,age,education,marital-status,relationship,sex,income
193-70-3931,45.0,Bachelors,,Husband,,<=50K
248-77-1498,25.0,,Divorced,Not-in-family,Female,
105-25-1842,74.0,,Never-married,Unmarried,Male,
925-85-9949,19.0,Some-college,Divorced,Own-child,Female,<=50K
529-97-5429,25.0,Some-college,,Wife,,<=50K
486-17-9360,33.0,Some-college,Married-civ-spouse,,Male,<=50K
677-94-8402,81.0,7th-8th,Married-AF-spouse,Wife,Female,
004-57-6167,31.0,HS-grad,Married-civ-spouse,Husband,Male,
980-55-8967,34.0,HS-grad,Separated,,Female,<=50K
804-05-4053,,HS-grad,Never-married,Own-child,,
145-63-8820,,Some-college,,,Female,<=50K
823-67-9360,56.0,9th,Married-civ-spouse,Wife,Female,<=50K
065-32-5552,29.0,,Never-married,Not-in-family,,<=50K
989-06-6338,,HS-grad,Married-civ-spouse,Husband,Male,
187-25-4299,44.0,HS-grad,Married-civ-spouse,,,<=50K
597-57-3709,31.0,,Married-civ-spouse,,Male,<=50K
180-52-8255,19.0,Some-college,Divorced,Own-child,Male,<=50K
653-16-3390,33.0,HS-grad,Married-civ-spouse,Husband,,
512-83-7837,29.0,7th-8th,,Wife,Female,>50K
168-88-8206,49.0,7th-8th,Married-civ-spouse,,,
839-71-1301,25.0,Assoc-voc,Divorced,Unmarried,,<=50K
499-41-6461,35.0,11th,Married-civ-spouse,,Male,<=50K
499-14-0048,34.0,HS-grad,Married-civ-spouse,Husband,,<=50K
728-90-0490,47.0,10th,,Husband,,
217-50-6142,22.0,,Divorced,,,<=50K
512-74-5699,59.0,Some-college,Never-married,Other-relative,,<=50K
978-00-9827,46.0,HS-grad,,Husband,,
275-82-9238,28.0,Some-college,Never-married,Other-relative,Male,<=50K
297-48-1572,49.0,12th,Married-spouse-absent,,,
418-79-6068,,Bachelors,Never-married,,,<=50K
713-23-7100,37.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
692-26-0441,,HS-grad,Widowed,Not-in-family,,<=50K
514-55-7739,,5th-6th,,Own-child,Female,<=50K
831-51-1055,42.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
110-53-4397,41.0,,Never-married,,,
907-34-0293,25.0,Some-college,Divorced,Not-in-family,Male,<=50K
368-70-3930,33.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
230-68-1817,30.0,Some-college,,,,<=50K
704-54-5453,47.0,Masters,Never-married,Unmarried,Female,
957-03-3168,21.0,Some-college,Never-married,Own-child,Male,
308-78-3783,45.0,Some-college,Married-civ-spouse,Husband,Male,
380-80-4667,,10th,,,Male,<=50K
748-34-1522,24.0,Some-college,Never-married,Own-child,Male,<=50K
900-03-0711,,Some-college,,Husband,Male,<=50K
454-45-3316,33.0,Some-college,,,,
989-86-4863,42.0,,Married-civ-spouse,Husband,,<=50K
948-15-7247,,Assoc-acdm,Never-married,Own-child,Male,<=50K
489-46-5601,56.0,HS-grad,,Unmarried,Male,<=50K
133-47-6658,29.0,Assoc-voc,Divorced,Not-in-family,Female,
370-23-9557,,,Married-civ-spouse,Husband,Male,
739-95-7001,45.0,Assoc-acdm,Married-civ-spouse,Husband,,
015-50-9827,60.0,Some-college,Married-civ-spouse,,,<=50K
221-80-5896,42.0,,Married-civ-spouse,Own-child,,<=50K
168-70-3931,19.0,10th,Separated,,Female,<=50K
905-31-3266,,HS-grad,Married-civ-spouse,,Male,<=50K
606-84-8893,57.0,9th,Married-civ-spouse,,,
707-55-5281,37.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
829-23-8328,44.0,Bachelors,Married-civ-spouse,Husband,Male,
930-43-6117,33.0,Some-college,Separated,Unmarried,Male,<=50K
296-68-3046,,HS-grad,Never-married,Not-in-family,Male,<=50K
622-17-4446,32.0,,Widowed,Unmarried,Female,>50K
166-52-3341,40.0,Some-college,Never-married,,Male,>50K
699-26-2898,23.0,HS-grad,Married-civ-spouse,Own-child,,
314-12-7763,,HS-grad,Never-married,Own-child,,<=50K
897-60-4421,26.0,HS-grad,Never-married,Not-in-family,,>50K
721-09-9507,59.0,,Married-civ-spouse,,,<=50K
982-43-2431,29.0,Bachelors,Never-married,Unmarried,,<=50K
667-26-0441,40.0,,Married-civ-spouse,Husband,,
459-64-3734,28.0,Some-college,Married-civ-spouse,Husband,,>50K
353-80-8353,36.0,HS-grad,Never-married,Unmarried,Male,<=50K
500-95-2087,,Bachelors,Married-civ-spouse,Husband,,<=50K
199-35-5036,29.0,HS-grad,Never-married,Own-child,Female,<=50K
742-13-7591,,Bachelors,Married-civ-spouse,Husband,,<=50K
590-35-6264,23.0,,Never-married,Own-child,,
901-87-3463,52.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
271-83-6609,32.0,HS-grad,Married-civ-spouse,,,
641-79-9753,46.0,Assoc-acdm,,Unmarried,,
172-85-0122,,Prof-school,Never-married,Not-in-family,,
101-65-8476,23.0,Some-college,Never-married,Not-in-family,Female,>50K
644-04-1768,47.0,HS-grad,Never-married,,Male,
930-98-8942,50.0,Some-college,Married-civ-spouse,Husband,Male,>50K
747-69-6559,24.0,Some-college,Never-married,,,>50K
199-87-7149,35.0,Some-college,Married-civ-spouse,,Female,
098-40-2948,46.0,HS-grad,Married-civ-spouse,Husband,,<=50K
532-77-0269,26.0,,Married-civ-spouse,,,
698-67-9360,44.0,Some-college,Married-spouse-absent,Not-in-family,Male,
357-43-2432,,HS-grad,Married-civ-spouse,Husband,Male,
659-73-5871,,,Married-civ-spouse,Husband,,
407-12-5306,25.0,HS-grad,Never-married,,Male,
590-50-9827,41.0,HS-grad,Married-civ-spouse,,Male,<=50K
833-38-4520,,,Divorced,Not-in-family,,
526-53-5626,29.0,Some-college,Divorced,Unmarried,Female,
543-76-5355,46.0,Masters,Separated,Not-in-family,,<=50K
635-31-9409,50.0,,Never-married,Unmarried,Male,
053-99-2628,,HS-grad,Divorced,Unmarried,Female,<=50K
943-02-8254,40.0,,Married-civ-spouse,Husband,Male,
507-67-8132,,9th,,Not-in-family,Male,<=50K
944-77-8868,53.0,HS-grad,Divorced,,Male,>50K
347-11-3021,32.0,Prof-school,Never-married,Other-relative,Female,
628-90-0490,20.0,,,Not-in-family,,<=50K
717-07-6166,52.0,Assoc-voc,Married-civ-spouse,Husband,,<=50K
532-30-9581,54.0,,Married-civ-spouse,Husband,Male,<=50K
155-62-0392,20.0,10th,Never-married,Other-relative,Female,
507-03-3169,34.0,,,Husband,Male,
948-95-5773,45.0,,,,,
107-58-5994,,,Married-civ-spouse,Husband,,
321-25-3070,35.0,HS-grad,Divorced,Unmarried,Female,<=50K
748-77-1498,,,Married-civ-spouse,,Female,<=50K
519-41-0318,44.0,HS-grad,Married-civ-spouse,Husband,,
690-87-8377,34.0,,Married-civ-spouse,,Male,
903-59-3365,,,Married-civ-spouse,,Male,<=50K
271-13-0220,45.0,HS-grad,Married-civ-spouse,,,<=50K
329-85-2579,42.0,HS-grad,,,,
390-01-8427,39.0,Bachelors,,Husband,Male,
409-02-9483,45.0,Prof-school,Married-civ-spouse,Husband,Male,>50K
520-36-2407,18.0,,,Own-child,,<=50K
530-92-7517,43.0,Some-college,Married-civ-spouse,,,
447-42-0146,27.0,HS-grad,Never-married,Own-child,,
883-93-7345,51.0,12th,Divorced,Unmarried,,<=50K
119-04-1768,59.0,Assoc-voc,,Husband,,<=50K
894-34-8893,41.0,,Divorced,Unmarried,,
495-05-5282,28.0,HS-grad,,Other-relative,Male,<=50K
041-33-9066,48.0,Bachelors,Never-married,Not-in-family,,
311-57-8623,28.0,HS-grad,Never-married,Not-in-family,,
555-40-5404,43.0,,,Husband,,>50K
402-24-2014,52.0,,Separated,Unmarried,,<=50K
525-89-0662,,Bachelors,Married-civ-spouse,Husband,,<=50K
464-31-2038,54.0,,Married-civ-spouse,Husband,Male,
005-83-5380,,Assoc-voc,Married-civ-spouse,,Male,>50K
778-65-4790,28.0,Bachelors,,Husband,,<=50K
236-51-7198,22.0,Some-college,,Own-child,,
828-86-9778,21.0,HS-grad,Married-civ-spouse,Other-relative,,
257-86-2407,43.0,,Married-civ-spouse,,Male,>50K
437-37-7149,,HS-grad,Married-civ-spouse,,Male,
299-41-6461,41.0,,,Not-in-family,Male,
598-18-7960,42.0,Some-college,Divorced,Not-in-family,,
063-60-5651,27.0,Bachelors,,Not-in-family,Male,
552-39-5576,25.0,HS-grad,Widowed,,Female,
211-05-6510,20.0,HS-grad,Divorced,Not-in-family,Male,<=50K
570-33-1694,48.0,,,,,
349-07-8623,28.0,Prof-school,Divorced,Unmarried,Female,<=50K
809-98-1571,20.0,HS-grad,,Not-in-family,Male,
416-21-6215,40.0,Some-college,Separated,,Female,
073-49-5085,42.0,HS-grad,Never-married,Own-child,,
058-93-7346,31.0,11th,,Not-in-family,Female,<=50K
184-55-1596,36.0,Bachelors,Never-married,Other-relative,Female,
851-53-5625,30.0,Some-college,Divorced,,,<=50K
495-45-4544,24.0,Some-college,Never-married,Own-child,Male,<=50K
767-47-5429,38.0,Assoc-acdm,,Husband,Male,
100-46-0687,57.0,Some-college,,,,>50K
807-77-0269,54.0,Bachelors,Married-civ-spouse,Husband,Male,
324-29-3611,,Bachelors,Married-civ-spouse,Husband,Male,<=50K
081-60-3194,,5th-6th,,,,
123-92-5061,61.0,,,Husband,Male,<=50K
927-57-9851,56.0,,Divorced,Unmarried,,<=50K
871-09-9507,,,Married-civ-spouse,Wife,,
770-73-0957,,12th,Never-married,,Male,>50K
262-34-6437,35.0,Bachelors,Married-civ-spouse,Husband,,
101-47-4201,33.0,HS-grad,Married-civ-spouse,,Male,>50K
568-45-8230,47.0,HS-grad,Married-civ-spouse,Husband,,>50K
706-26-5355,40.0,HS-grad,,,Male,>50K
813-94-3488,19.0,Some-college,Never-married,Own-child,Male,<=50K
812-49-9999,51.0,HS-grad,,Own-child,,
232-27-8869,37.0,Some-college,Separated,,Female,<=50K
588-88-2063,,HS-grad,Married-civ-spouse,Husband,,>50K
244-31-8181,21.0,HS-grad,Never-married,Own-child,,<=50K
307-30-9582,35.0,,Widowed,Unmarried,,
630-68-1817,42.0,Some-college,Never-married,Not-in-family,,<=50K
335-31-9409,39.0,Prof-school,Married-civ-spouse,Husband,Male,<=50K
114-64-9877,48.0,Masters,,Unmarried,,
575-30-7124,27.0,,,Husband,,>50K
776-59-7050,40.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
158-56-8795,37.0,HS-grad,Married-spouse-absent,Not-in-family,,<=50K
830-55-8967,63.0,Doctorate,,Husband,Male,
706-57-2480,41.0,,,Not-in-family,,<=50K
121-22-2358,27.0,,Divorced,Unmarried,Female,<=50K
961-24-0785,45.0,,Never-married,Not-in-family,Female,
033-66-0933,35.0,Assoc-voc,Married-civ-spouse,,Male,
680-62-0392,46.0,Masters,,,Male,>50K
838-85-1350,,Bachelors,Divorced,Other-relative,,<=50K
627-21-1301,58.0,HS-grad,Never-married,Own-child,Female,<=50K
013-11-4250,21.0,,Never-married,Not-in-family,,<=50K
654-51-4741,20.0,HS-grad,Never-married,Own-child,,
607-46-3144,37.0,Bachelors,Never-married,Own-child,Male,<=50K
490-57-1252,32.0,Some-college,Divorced,Not-in-family,Male,
648-98-6485,48.0,HS-grad,Widowed,Unmarried,,<=50K
102-24-2014,27.0,HS-grad,Married-civ-spouse,,Male,>50K
372-97-2972,44.0,HS-grad,Married-civ-spouse,Husband,,<=50K
221-68-3046,44.0,Assoc-acdm,Married-civ-spouse,Husband,,
405-86-6092,,7th-8th,,Unmarried,Male,<=50K
887-71-4986,42.0,,,Husband,Male,
111-85-5036,37.0,HS-grad,Married-civ-spouse,Wife,Female,>50K
208-07-7395,23.0,HS-grad,Never-married,Own-child,,<=50K
710-56-5109,50.0,,,Not-in-family,,<=50K
154-85-2579,,,,Husband,,
994-41-0318,21.0,,Divorced,Other-relative,Male,<=50K
859-61-3021,41.0,,Married-civ-spouse,Husband,Male,>50K
673-95-5773,44.0,Some-college,Married-civ-spouse,Husband,Male,
037-65-3562,45.0,,Married-civ-spouse,Wife,,>50K
412-43-8574,19.0,5th-6th,,Own-child,,
478-99-2628,59.0,HS-grad,Married-civ-spouse,Husband,,
196-95-9459,,Bachelors,Never-married,Own-child,Female,<=50K
745-76-1670,55.0,,Married-civ-spouse,,Male,
650-61-4249,20.0,11th,Divorced,Unmarried,Female,<=50K
200-89-0663,26.0,Assoc-acdm,Divorced,Not-in-family,,
659-52-0883,17.0,9th,Married-civ-spouse,,,<=50K
238-48-2800,,Some-college,Married-civ-spouse,,Male,<=50K
825-95-2087,32.0,,Widowed,Not-in-family,,<=50K
225-76-7813,31.0,Bachelors,Married-civ-spouse,Husband,,
817-13-7591,30.0,Some-college,Married-civ-spouse,,Male,
227-76-4127,19.0,,Never-married,Own-child,Male,
350-18-4274,36.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
774-72-3586,61.0,HS-grad,,Not-in-family,Female,<=50K
090-81-6953,,Bachelors,Married-civ-spouse,Husband,,>50K
290-14-1277,45.0,,,Husband,,
144-80-9582,40.0,Doctorate,Never-married,Unmarried,,<=50K
438-75-9213,27.0,,Never-married,Own-child,Male,
050-82-9238,33.0,Assoc-voc,Married-civ-spouse,Husband,,>50K
540-63-2677,44.0,Bachelors,,Not-in-family,Female,<=50K
077-48-7714,28.0,,Married-civ-spouse,,,
993-15-1104,59.0,11th,Married-civ-spouse,Husband,,<=50K
117-69-0417,22.0,,Divorced,Unmarried,Female,<=50K
204-82-1867,40.0,Masters,Widowed,,Female,<=50K
174-93-8574,61.0,Bachelors,Never-married,,Female,>50K
952-36-4863,36.0,,Married-civ-spouse,Husband,Male,>50K
825-52-2112,42.0,Masters,,,,
644-65-6019,,Assoc-voc,Divorced,,Male,<=50K
748-55-6510,73.0,,Married-civ-spouse,Husband,,
726-32-0638,31.0,,Never-married,,Female,<=50K
847-32-8008,20.0,HS-grad,,Own-child,Female,
397-51-2284,,Assoc-voc,Widowed,,,>50K
226-10-5650,53.0,,,Husband,,
160-13-5134,31.0,Some-college,Married-civ-spouse,Husband,Male,
196-28-3783,57.0,HS-grad,Married-civ-spouse,,Male,
574-81-5724,24.0,Some-college,,,Female,<=50K
270-88-4520,68.0,Prof-school,Married-civ-spouse,Husband,Male,<=50K
664-15-8475,34.0,HS-grad,Never-married,Not-in-family,,<=50K
949-81-5723,55.0,Some-college,Widowed,Not-in-family,,
673-80-2210,42.0,Masters,,Husband,,
333-23-0957,45.0,Some-college,Married-civ-spouse,,Male,
387-92-9975,40.0,,Married-civ-spouse,Husband,Male,
451-19-7788,33.0,HS-grad,Married-civ-spouse,,Female,
211-57-8623,32.0,,Never-married,,Male,
013-82-0638,30.0,Some-college,Married-civ-spouse,Husband,Male,
463-05-2825,45.0,Bachelors,Married-civ-spouse,,Male,>50K
407-43-2432,22.0,11th,Divorced,Not-in-family,Female,
569-13-3906,89.0,Some-college,Divorced,Not-in-family,Male,<=50K
270-97-6658,22.0,,Never-married,Not-in-family,Female,<=50K
956-51-1055,35.0,,Never-married,Own-child,,<=50K
314-64-9876,17.0,10th,Never-married,Own-child,Female,
813-08-3537,35.0,,Married-civ-spouse,Husband,,>50K
489-03-5626,58.0,HS-grad,Widowed,,Female,>50K
393-88-8205,60.0,Masters,Married-civ-spouse,,,<=50K
572-48-1571,39.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
426-93-4889,20.0,HS-grad,Married-civ-spouse,,Male,
032-98-5257,32.0,Masters,Never-married,,Male,
202-02-7026,26.0,,,,Male,>50K
180-80-4668,33.0,,,Not-in-family,,<=50K
878-13-2677,23.0,HS-grad,Married-civ-spouse,Other-relative,Male,
089-95-7002,30.0,Some-college,Never-married,Own-child,Male,<=50K
766-98-4028,21.0,Some-college,,,Female,
753-62-4077,33.0,HS-grad,Married-spouse-absent,Unmarried,Male,<=50K
911-39-4347,52.0,Masters,Never-married,Own-child,,
711-42-5060,21.0,Some-college,Never-married,Not-in-family,,>50K
531-72-6043,39.0,,Never-married,,,
489-86-4864,26.0,,,Husband,,<=50K
825-03-0711,49.0,,Divorced,Not-in-family,Female,<=50K
243-05-8967,37.0,Some-college,Married-civ-spouse,Husband,,
955-83-5379,69.0,Bachelors,Divorced,Not-in-family,,<=50K
231-14-2505,53.0,HS-grad,,Husband,Male,<=50K
731-14-2505,52.0,Masters,Divorced,Unmarried,,
711-76-2898,23.0,HS-grad,Widowed,,Female,
156-48-0343,45.0,7th-8th,,Unmarried,Female,<=50K
091-58-4766,52.0,HS-grad,,Husband,,
780-06-7566,56.0,Bachelors,Never-married,Not-in-family,Male,<=50K
581-66-4618,39.0,,Never-married,Not-in-family,Male,
049-41-6461,63.0,,Divorced,Unmarried,Female,<=50K
525-76-7812,41.0,Masters,Married-civ-spouse,Husband,,
562-10-0736,40.0,Some-college,Never-married,,,
080-95-8230,26.0,11th,Never-married,Own-child,Female,
437-77-6412,36.0,7th-8th,,Husband,,
472-08-2309,24.0,HS-grad,Married-civ-spouse,,,<=50K
501-65-8476,56.0,HS-grad,Married-civ-spouse,Husband,Male,
191-09-3365,55.0,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
294-10-3193,50.0,HS-grad,Married-civ-spouse,Husband,,
279-60-6879,41.0,Bachelors,Married-civ-spouse,Husband,,>50K
377-33-4151,87.0,Some-college,Divorced,Not-in-family,Female,<=50K
536-51-7198,,,Married-civ-spouse,,Male,
401-07-4938,48.0,,,Husband,,>50K
942-96-6829,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
408-35-3807,25.0,,Never-married,,Male,
316-61-5478,27.0,HS-grad,Never-married,Not-in-family,,<=50K
648-61-7935,55.0,,Divorced,Not-in-family,,
207-52-4569,52.0,Bachelors,Married-civ-spouse,Husband,Male,
331-94-1031,35.0,Some-college,Married-civ-spouse,,,
023-28-0098,24.0,HS-grad,,Not-in-family,Female,<=50K
005-28-2555,39.0,,,Not-in-family,,
065-26-4127,33.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
916-98-4028,83.0,Preschool,Divorced,Unmarried,Male,
278-93-1203,37.0,Assoc-acdm,Divorced,Not-in-family,Female,<=50K
688-48-2800,49.0,Some-college,Never-married,Unmarried,,<=50K
954-26-9040,45.0,Bachelors,Married-civ-spouse,Husband,Male,
017-44-4717,33.0,HS-grad,Never-married,Unmarried,,
850-21-4986,45.0,Masters,Married-civ-spouse,Husband,Male,
291-58-4766,40.0,,Married-civ-spouse,,,
980-15-9704,22.0,Some-college,,Own-child,,
857-95-4544,28.0,Some-college,Married-civ-spouse,Husband,Male,
932-73-9556,30.0,,Divorced,Not-in-family,,>50K
844-44-1031,26.0,10th,Never-married,Not-in-family,Female,<=50K
046-92-8746,44.0,,Married-civ-spouse,Husband,Male,
648-89-4348,61.0,12th,Divorced,,Female,<=50K
642-78-2554,21.0,,Married-civ-spouse,Wife,,
804-69-9016,41.0,Masters,Married-civ-spouse,,Male,
398-28-0097,43.0,,Divorced,Other-relative,,<=50K
781-38-8205,51.0,Some-college,Married-civ-spouse,Husband,Male,
702-64-1276,59.0,HS-grad,,Unmarried,Female,<=50K
696-59-0908,30.0,Some-college,Married-civ-spouse,Wife,Female,<=50K
110-22-7272,33.0,Some-college,Never-married,Not-in-family,,
605-25-1842,50.0,HS-grad,Divorced,,,
179-69-9017,56.0,Masters,,Other-relative,Female,<=50K
709-09-0908,59.0,Masters,Married-civ-spouse,,Male,
923-55-6510,20.0,,Never-married,Own-child,Male,
108-38-4520,41.0,Assoc-voc,Married-civ-spouse,Wife,Female,
048-67-9361,36.0,HS-grad,Married-civ-spouse,Wife,,
191-40-0491,27.0,Some-college,Never-married,Not-in-family,,<=50K
508-23-0957,22.0,Some-college,Married-civ-spouse,Husband,,
533-93-7345,31.0,,,,,<=50K
786-24-0785,39.0,,Never-married,,Male,<=50K
823-52-5797,34.0,HS-grad,Divorced,Not-in-family,Male,<=50K
068-02-8255,54.0,Bachelors,,Not-in-family,,<=50K
520-82-3095,57.0,Doctorate,,Husband,Male,>50K
125-89-0663,39.0,Assoc-acdm,Married-civ-spouse,Husband,,
613-14-4962,37.0,Bachelors,Never-married,Not-in-family,,<=50K
917-90-5404,42.0,,Never-married,Not-in-family,,
050-55-2825,47.0,HS-grad,Married-civ-spouse,Husband,Male,
427-85-6264,25.0,HS-grad,,Not-in-family,,<=50K
899-63-1448,51.0,HS-grad,,,Male,
716-49-2628,48.0,Prof-school,Married-civ-spouse,Husband,Male,<=50K
167-22-9729,38.0,,Married-civ-spouse,Husband,,>50K
121-13-0221,,,Never-married,Own-child,,<=50K
463-23-7100,43.0,Prof-school,Married-civ-spouse,Husband,,
400-39-9262,47.0,HS-grad,Married-civ-spouse,Husband,,>50K
402-67-1989,22.0,HS-grad,,Own-child,Male,<=50K
789-55-7738,41.0,HS-grad,,,Male,<=50K
593-18-1817,23.0,Some-college,Never-married,Own-child,,<=50K
929-60-6878,26.0,Assoc-voc,Never-married,,,<=50K
299-07-8623,18.0,,,Other-relative,Male,<=50K
671-77-5183,22.0,,Never-married,Not-in-family,Female,<=50K
309-73-5871,,,Never-married,,Female,<=50K
972-54-2996,28.0,HS-grad,Divorced,,,
122-14-3734,32.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
115-11-0564,56.0,HS-grad,Never-married,Other-relative,Female,<=50K
778-83-9065,55.0,HS-grad,,Husband,Male,>50K
994-50-2456,33.0,,,Husband,,
939-58-8451,45.0,,Married-civ-spouse,,,
357-73-9557,29.0,10th,Married-civ-spouse,,Male,<=50K
142-90-5405,,Bachelors,Married-civ-spouse,Wife,,
615-44-8402,53.0,Bachelors,Never-married,Not-in-family,Male,<=50K
435-38-0834,61.0,,Married-civ-spouse,Husband,Male,
896-31-4495,32.0,HS-grad,Married-civ-spouse,Husband,Male,
387-37-7149,39.0,,Married-civ-spouse,Husband,,>50K
259-79-7297,27.0,,Married-civ-spouse,Own-child,,<=50K
877-70-2701,24.0,,Never-married,Own-child,Female,
184-76-6584,23.0,HS-grad,Widowed,Not-in-family,Male,
410-44-2260,20.0,Some-college,Never-married,Other-relative,,
436-11-7935,19.0,Some-college,Never-married,Not-in-family,Male,
917-69-0416,48.0,HS-grad,Married-civ-spouse,Husband,,
603-19-4102,40.0,Bachelors,Married-civ-spouse,Husband,,
853-80-8352,32.0,HS-grad,Married-civ-spouse,Husband,,<=50K
310-28-8697,20.0,,Never-married,,Female,
465-81-6952,41.0,Some-college,Married-civ-spouse,Husband,Male,
667-13-7591,26.0,,Married-civ-spouse,Husband,Male,<=50K
936-21-0072,41.0,HS-grad,Divorced,Unmarried,,<=50K
373-31-0810,76.0,HS-grad,,Husband,Male,<=50K
542-10-6879,,Some-college,Never-married,Other-relative,,
799-17-0760,22.0,11th,Divorced,Not-in-family,Female,<=50K
044-68-6732,30.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
424-57-0024,33.0,Bachelors,Divorced,,,<=50K
587-53-0711,61.0,Prof-school,Married-civ-spouse,Husband,,
062-19-2874,70.0,7th-8th,,,Male,
402-76-4127,48.0,,Widowed,Not-in-family,,<=50K
985-22-7271,39.0,Some-college,,,Female,
861-27-1497,,,Never-married,Own-child,Female,<=50K
548-95-5773,77.0,HS-grad,,Husband,,<=50K
303-59-3365,32.0,HS-grad,Married-civ-spouse,Husband,,
395-08-5994,40.0,,Married-civ-spouse,Husband,Male,<=50K
113-97-4201,23.0,Bachelors,Never-married,Other-relative,Male,
535-90-2947,57.0,Bachelors,Married-civ-spouse,Husband,Male,
020-42-3832,44.0,Prof-school,Married-civ-spouse,Wife,Female,
876-93-4888,36.0,,Married-civ-spouse,Wife,Female,<=50K
644-22-6043,45.0,,Never-married,Other-relative,,<=50K
211-54-7911,17.0,Masters,,Not-in-family,,<=50K
822-94-2259,46.0,Some-college,Married-civ-spouse,,,
011-79-3611,23.0,,Never-married,Other-relative,Female,<=50K
767-10-6878,65.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
718-51-9655,51.0,,,Husband,Male,
838-69-7787,64.0,Assoc-acdm,,Husband,Male,>50K
144-28-7469,,Bachelors,Never-married,Own-child,Male,<=50K
565-14-1277,43.0,Prof-school,,Not-in-family,,<=50K
428-50-1228,67.0,HS-grad,Married-civ-spouse,,Male,<=50K
802-88-6977,24.0,Some-college,Never-married,Own-child,Male,<=50K
247-20-5159,47.0,Masters,Married-civ-spouse,Husband,Male,>50K
858-16-9532,43.0,,Divorced,Unmarried,Male,<=50K
324-96-9287,,Some-college,,Husband,,
997-97-2971,33.0,Bachelors,Married-civ-spouse,Husband,Male,
966-49-2628,29.0,HS-grad,Never-married,Not-in-family,,
021-19-1646,22.0,HS-grad,Never-married,Unmarried,Male,<=50K
127-48-7714,25.0,5th-6th,Separated,Not-in-family,Male,<=50K
101-07-4938,79.0,,Never-married,Not-in-family,Male,
967-78-2554,55.0,,Married-civ-spouse,Husband,,<=50K
613-32-9237,39.0,Assoc-voc,Divorced,Unmarried,Female,
808-87-5920,44.0,Bachelors,Never-married,Own-child,Female,<=50K
981-69-5330,63.0,HS-grad,Never-married,Unmarried,,<=50K
809-39-8033,55.0,,Married-civ-spouse,Husband,,
152-73-3415,19.0,HS-grad,Married-civ-spouse,,Male,
331-26-5355,34.0,HS-grad,Divorced,Unmarried,,<=50K
181-23-4643,32.0,Bachelors,Married-civ-spouse,,Male,>50K
538-88-2063,22.0,,Divorced,,Female,>50K
207-92-3832,53.0,Assoc-acdm,Married-civ-spouse,,Male,
917-26-0441,33.0,,Married-civ-spouse,Husband,Male,<=50K
463-97-4201,32.0,Bachelors,Divorced,Unmarried,,<=50K
152-14-9876,52.0,Preschool,Married-civ-spouse,Husband,,
560-22-7272,22.0,HS-grad,Never-married,,Female,<=50K
638-02-2112,43.0,,Married-civ-spouse,Husband,Male,
754-88-3291,56.0,Some-college,Married-civ-spouse,,,>50K
268-30-4668,59.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
224-14-0048,,HS-grad,Divorced,Own-child,Female,
732-00-2456,59.0,Some-college,,Not-in-family,,
382-92-3832,40.0,,,Husband,,
944-04-1768,50.0,,,Husband,,
486-27-1498,44.0,11th,,Not-in-family,Female,<=50K
360-71-8672,32.0,HS-grad,,Husband,Male,
059-92-0147,25.0,Some-college,Never-married,Own-child,Female,<=50K
214-86-4864,51.0,,Married-civ-spouse,,Male,<=50K
430-31-3267,32.0,Some-college,Married-civ-spouse,Husband,Male,>50K
231-72-6043,31.0,11th,Married-civ-spouse,,Female,
482-09-4594,50.0,Some-college,Never-married,,Female,
351-84-2751,45.0,Bachelors,,,,<=50K
232-55-5282,28.0,11th,Never-married,Other-relative,Male,<=50K
600-18-4274,29.0,,,Husband,Male,
710-41-1547,46.0,HS-grad,,Unmarried,,<=50K
600-46-0687,43.0,Some-college,Married-civ-spouse,Husband,Male,
240-38-6977,34.0,,Never-married,,Male,
460-65-7247,55.0,Masters,,,,
705-06-7566,49.0,,Married-civ-spouse,Husband,,
471-77-5183,22.0,HS-grad,Never-married,,Female,<=50K
457-24-8156,33.0,HS-grad,Never-married,,Male,
376-59-7051,43.0,,,Not-in-family,Female,
248-86-3636,77.0,,Married-civ-spouse,Husband,,<=50K
605-34-3979,42.0,,,Not-in-family,Male,<=50K
780-37-4692,55.0,Preschool,,Wife,,>50K
986-48-6485,36.0,5th-6th,Never-married,Not-in-family,Male,<=50K
955-71-2529,63.0,HS-grad,,Wife,Female,<=50K
025-70-6388,37.0,HS-grad,Married-civ-spouse,Husband,Male,
936-05-6510,44.0,,Married-civ-spouse,Husband,,<=50K
270-54-6682,31.0,,,Husband,,
562-77-6412,19.0,,,Own-child,,<=50K
601-78-1326,40.0,Bachelors,Separated,,,
191-12-4078,56.0,,,Husband,Male,
568-18-1817,44.0,,Married-civ-spouse,Husband,,<=50K
