ssn,age,education,marital-status,relationship,sex,income
314-29-8767,30,HS-grad,Married-civ-spouse,Husband,,
421-68-6078,22,,,,Male,
205-29-6204,30,Masters,Never-married,Not-in-family,,
152-28-9030,,,Divorced,Unmarried,,<=50K
958-29-9586,19,HS-grad,Never-married,,Female,
439-74-9976,43,Some-college,Divorced,Unmarried,,
929-89-8078,30,Bachelors,,Not-in-family,Female,
290-90-4539,46,,,Not-in-family,,<=50K
556-12-8855,49,Bachelors,Married-civ-spouse,,Male,
503-82-1623,37,5th-6th,Never-married,Unmarried,,<=50K
833-62-9082,42,,Never-married,,Male,<=50K
467-61-3066,57,Some-college,Married-civ-spouse,Husband,,
237-97-8128,46,Assoc-acdm,Never-married,Not-in-family,Female,
638-53-3608,,Some-college,Never-married,Own-child,Female,<=50K
692-07-9199,26,Bachelors,Married-civ-spouse,Husband,Male,>50K
626-12-3091,64,Masters,,Other-relative,Female,<=50K
801-40-4812,20,HS-grad,Never-married,Unmarried,Female,<=50K
763-66-1766,31,,Divorced,Not-in-family,Male,
934-68-9992,,Bachelors,Married-civ-spouse,Husband,Male,>50K
957-54-5802,44,Some-college,Divorced,Not-in-family,Male,<=50K
713-77-7412,42,,,Husband,,<=50K
580-27-6866,23,,,Unmarried,Male,
700-31-6982,31,Masters,Married-civ-spouse,,Male,
455-17-5629,35,,,,,
228-60-9669,30,Some-college,Divorced,Not-in-family,,<=50K
235-17-8359,35,HS-grad,Divorced,,,
793-08-6267,40,,Married-spouse-absent,Own-child,Female,<=50K
923-57-1676,,11th,Never-married,,,<=50K
307-27-2422,23,,Never-married,Own-child,Male,<=50K
241-12-7869,63,HS-grad,Married-civ-spouse,Husband,Male,
277-79-4080,20,HS-grad,Never-married,Own-child,,<=50K
901-73-8859,,Masters,Married-civ-spouse,Husband,Male,>50K
640-92-9564,49,,Married-civ-spouse,Husband,Male,
565-95-4969,53,10th,Married-civ-spouse,Husband,Male,<=50K
992-13-9107,34,,,Own-child,Female,<=50K
128-54-4831,54,HS-grad,Divorced,,,
817-98-8062,40,Some-college,Married-civ-spouse,Husband,,
337-74-6836,22,Bachelors,,Not-in-family,,
632-74-5623,28,,Never-married,Other-relative,,<=50K
985-24-7367,24,HS-grad,Never-married,Own-child,Male,<=50K
511-19-7939,37,1st-4th,,Unmarried,Female,<=50K
248-98-8760,62,,Married-civ-spouse,,,<=50K
931-78-2539,19,,Never-married,Not-in-family,Male,
358-01-8244,51,Assoc-voc,Widowed,Unmarried,Female,
150-21-6124,65,Some-college,Widowed,Not-in-family,,<=50K
186-64-0048,,HS-grad,Never-married,Own-child,Female,<=50K
663-11-2353,42,Some-college,Divorced,Unmarried,,>50K
350-31-8878,42,,Married-civ-spouse,Wife,Female,
561-48-6106,54,Assoc-acdm,Married-civ-spouse,Husband,Male,<=50K
371-53-2516,23,Bachelors,Never-married,Own-child,,
771-68-4183,28,,Never-married,Not-in-family,,<=50K
839-79-3959,42,,Divorced,Not-in-family,Male,
653-20-5477,30,HS-grad,Never-married,Not-in-family,Male,<=50K
402-92-2239,33,HS-grad,Married-civ-spouse,,,
659-80-1087,33,,Divorced,Not-in-family,Female,<=50K
307-35-3185,39,,,,,
687-98-7228,27,11th,Married-civ-spouse,Husband,Male,
733-53-7324,20,,Never-married,Own-child,,
753-94-3336,62,5th-6th,Married-civ-spouse,Husband,Male,
156-43-4842,17,10th,Never-married,Other-relative,Male,<=50K
855-59-6504,58,Some-college,Divorced,Not-in-family,Female,>50K
492-51-4862,69,Masters,,Husband,Male,>50K
701-52-8421,34,Bachelors,Married-civ-spouse,,Male,
955-39-2133,34,Bachelors,Separated,Not-in-family,Male,>50K
837-50-5686,,,Never-married,Own-child,Male,
460-74-8247,64,Some-college,Married-civ-spouse,Wife,,>50K
499-37-9681,27,,,,Male,<=50K
528-50-8052,41,HS-grad,Married-civ-spouse,Wife,Female,>50K
828-35-2593,40,7th-8th,Married-civ-spouse,Husband,,<=50K
856-78-1022,53,Masters,Married-civ-spouse,,,>50K
680-36-8625,44,Doctorate,Never-married,Not-in-family,Male,<=50K
358-39-5136,,,,Other-relative,Female,<=50K
827-97-5701,46,Bachelors,Married-civ-spouse,,Male,
487-02-3006,17,9th,Never-married,Own-child,Male,<=50K
885-55-9422,35,HS-grad,Divorced,,Male,
247-85-8084,36,,Separated,,Female,<=50K
138-88-2441,49,,Married-civ-spouse,Husband,,>50K
776-01-8441,48,,Divorced,,Female,
158-64-2353,,Bachelors,Never-married,Other-relative,Male,<=50K
977-44-0318,26,,Never-married,Not-in-family,,
624-50-7840,35,HS-grad,,Husband,,
150-40-4570,29,9th,Never-married,,Male,
563-04-7516,54,Some-college,,Husband,Male,>50K
425-88-5733,36,Some-college,Separated,Own-child,,
356-29-5309,25,Bachelors,Married-civ-spouse,Husband,Male,<=50K
304-93-0307,18,10th,Never-married,,Male,
651-88-6355,21,Some-college,,,,
799-35-8827,22,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
759-54-2875,52,,Married-civ-spouse,,Male,>50K
718-89-2376,36,Some-college,Married-civ-spouse,Wife,,<=50K
260-83-3938,25,Bachelors,Never-married,Own-child,Female,<=50K
252-19-2342,49,Doctorate,Never-married,Not-in-family,Male,>50K
378-15-5047,42,Some-college,Married-civ-spouse,Husband,,>50K
703-35-9039,37,,,Husband,,
643-32-5521,39,,Never-married,,Male,<=50K
178-02-5372,32,Bachelors,Never-married,Not-in-family,Male,<=50K
737-97-9266,53,HS-grad,Married-civ-spouse,,,<=50K
525-54-6757,30,,Married-civ-spouse,Husband,Male,<=50K
771-76-4945,51,Some-college,Married-civ-spouse,Wife,,>50K
369-13-6559,62,,Divorced,,Female,
232-19-0143,38,5th-6th,Married-civ-spouse,Husband,,
334-40-8649,23,Bachelors,Never-married,,Male,
561-94-3760,39,,,Husband,Male,
319-19-8363,37,Some-college,Never-married,Own-child,,<=50K
566-84-3357,27,,Married-civ-spouse,Wife,,
891-29-3565,41,Some-college,Married-civ-spouse,,,<=50K
720-26-5340,47,,Married-civ-spouse,Husband,Male,>50K
302-56-1272,25,Some-college,Married-civ-spouse,Wife,,
991-84-2978,35,Assoc-acdm,Divorced,,,<=50K
664-48-5317,47,HS-grad,Married-civ-spouse,Husband,,>50K
158-56-1590,30,,,Not-in-family,,
449-09-1514,29,Assoc-voc,Married-civ-spouse,Husband,,<=50K
729-22-9986,36,Assoc-voc,Married-civ-spouse,,,>50K
282-93-5965,42,,,,,
650-51-3391,51,,Married-civ-spouse,,Male,
397-96-8801,34,,Divorced,,,<=50K
740-02-5251,44,,Divorced,Not-in-family,Male,
144-85-8872,27,Bachelors,Never-married,Not-in-family,Male,<=50K
600-89-8245,39,,Separated,Not-in-family,Male,
657-75-5102,,,Divorced,Not-in-family,Male,
442-89-9716,32,HS-grad,Divorced,Own-child,Male,<=50K
855-46-1900,31,,Never-married,,,<=50K
995-20-8085,23,,Never-married,Unmarried,Male,<=50K
636-86-4514,47,,Married-civ-spouse,Husband,Male,
359-84-8862,,,Married-civ-spouse,,Male,
494-48-0085,26,HS-grad,,Own-child,,<=50K
127-38-7234,52,HS-grad,Married-civ-spouse,Husband,,
656-13-9850,53,11th,Widowed,Not-in-family,Female,
990-98-1510,48,Bachelors,,,Male,<=50K
632-61-1019,37,,Separated,Unmarried,Male,
526-05-8254,17,11th,,,,<=50K
402-94-9160,50,Assoc-voc,,Husband,,
451-05-6737,28,,Never-married,Other-relative,Female,
852-39-2922,17,11th,Never-married,Not-in-family,Female,<=50K
490-54-9639,39,,,Unmarried,,
143-80-8959,28,,Never-married,,,<=50K
698-54-0205,38,Assoc-acdm,Divorced,Not-in-family,,
680-55-7071,53,,Married-civ-spouse,Husband,,>50K
425-53-5761,,Bachelors,Divorced,Not-in-family,,
778-19-9031,42,Some-college,Married-civ-spouse,,Male,>50K
585-68-7959,40,9th,,Not-in-family,,
737-46-7769,20,,Never-married,Own-child,Male,
771-19-9607,32,Bachelors,Married-civ-spouse,,Male,>50K
243-98-1480,23,,,Own-child,,<=50K
833-73-6766,25,,,,Male,
945-29-6810,41,HS-grad,Married-civ-spouse,Husband,Male,
886-42-0889,42,Bachelors,Married-civ-spouse,Husband,Male,
841-24-7686,18,,Never-married,Own-child,Male,
320-54-4406,29,Bachelors,Married-civ-spouse,Husband,Male,>50K
874-81-7998,36,HS-grad,Married-civ-spouse,Husband,Male,
223-22-5497,34,10th,Married-civ-spouse,Husband,,
665-61-5993,34,,Divorced,Unmarried,,
553-14-0639,48,Prof-school,,Husband,Male,
567-03-1803,36,Prof-school,,Husband,Male,
560-46-3113,67,HS-grad,Widowed,Unmarried,Male,
322-40-1946,53,HS-grad,Married-civ-spouse,Husband,Male,>50K
706-34-7255,,Bachelors,Married-civ-spouse,Husband,Male,>50K
981-45-1526,45,Doctorate,Divorced,,,
394-06-5276,22,10th,Separated,,Female,
984-89-7396,25,,,Husband,Male,<=50K
680-58-3992,61,Some-college,Divorced,,Female,
390-32-3276,31,,Never-married,,,<=50K
457-11-3931,47,,,,Male,<=50K
614-95-0934,31,1st-4th,Married-civ-spouse,Husband,Male,
680-42-2466,17,9th,Never-married,Other-relative,Female,
367-79-0516,38,,Married-civ-spouse,Husband,,>50K
126-57-9608,23,,Married-civ-spouse,Husband,,<=50K
177-02-9300,42,,,Not-in-family,,
250-25-4040,78,,,Husband,,
524-95-4498,54,,Married-civ-spouse,Husband,,>50K
223-79-0835,26,Bachelors,Never-married,Own-child,,<=50K
715-50-0347,30,HS-grad,Married-civ-spouse,Husband,Male,>50K
430-65-0725,46,Bachelors,Married-civ-spouse,Husband,,
946-15-8278,26,Bachelors,Never-married,Not-in-family,Female,
641-11-8010,30,HS-grad,,Own-child,Female,
630-18-8141,66,Doctorate,Married-civ-spouse,Husband,Male,
421-06-6899,23,,Never-married,Own-child,Male,
298-36-1618,25,Some-college,Never-married,Own-child,,
584-88-0333,32,Bachelors,,Husband,Male,
960-45-3255,25,,Married-civ-spouse,Husband,Male,<=50K
135-81-3463,51,11th,,Husband,,
258-14-1852,24,Bachelors,Never-married,Not-in-family,Male,<=50K
638-15-6716,,Some-college,Never-married,Own-child,,<=50K
480-88-5050,28,HS-grad,Never-married,Not-in-family,Female,
843-02-4462,29,,Divorced,Unmarried,Female,<=50K
564-55-5084,,Bachelors,Never-married,,Male,
538-57-6454,,,,Not-in-family,,>50K
408-44-1015,,Some-college,Never-married,,Female,<=50K
302-34-5905,39,HS-grad,Married-civ-spouse,Husband,,
787-59-4411,51,Prof-school,Married-civ-spouse,Husband,,>50K
430-13-9229,29,HS-grad,Separated,Unmarried,Female,
997-81-9409,27,,,Husband,Male,<=50K
505-30-2270,33,Bachelors,,Husband,Male,>50K
570-04-6939,19,HS-grad,Never-married,Own-child,Female,<=50K
792-35-9403,67,,Married-civ-spouse,,Male,<=50K
365-82-5293,41,Bachelors,Married-civ-spouse,,Male,>50K
155-27-7245,29,,Married-civ-spouse,Husband,Male,>50K
185-72-4738,28,,Married-civ-spouse,Husband,,<=50K
652-29-0167,25,Some-college,Never-married,Own-child,,<=50K
442-52-2824,21,HS-grad,Never-married,,Male,<=50K
853-79-2806,24,Some-college,Never-married,Not-in-family,Male,>50K
620-20-0502,48,11th,,,Female,<=50K
599-04-0706,46,Prof-school,Married-civ-spouse,Husband,Male,
472-59-3425,35,Some-college,Married-civ-spouse,Husband,Male,<=50K
124-21-0573,35,Bachelors,Married-civ-spouse,Husband,Male,
732-37-9727,50,10th,Married-civ-spouse,Husband,Male,<=50K
279-70-5461,22,HS-grad,,Own-child,,
779-94-8887,45,Some-college,Married-civ-spouse,Husband,Male,<=50K
719-67-3081,,Bachelors,Married-civ-spouse,Wife,,
267-24-1103,39,Masters,Married-civ-spouse,Husband,Male,>50K
169-49-1460,33,,Divorced,Unmarried,,
307-81-0840,22,Some-college,Never-married,,Female,
985-59-7338,50,HS-grad,Married-civ-spouse,Husband,Male,>50K
421-28-2266,25,11th,Divorced,,Female,
654-90-1491,44,Some-college,,Unmarried,Female,<=50K
817-31-5041,,,Married-civ-spouse,Husband,Male,
442-98-0479,31,Masters,,Unmarried,Female,>50K
563-28-9803,56,HS-grad,Married-civ-spouse,Wife,Female,<=50K
630-26-8904,49,7th-8th,,Husband,Male,<=50K
382-13-9335,49,12th,Married-civ-spouse,,,>50K
245-70-4415,46,HS-grad,Widowed,Unmarried,,
901-68-5017,33,Some-college,,Not-in-family,,<=50K
137-42-8715,25,Bachelors,,Not-in-family,Female,
281-96-6814,40,Assoc-acdm,Divorced,Not-in-family,,
726-10-7166,72,7th-8th,Divorced,Not-in-family,,<=50K
655-46-6829,32,Masters,Never-married,Not-in-family,,<=50K
247-93-8846,44,Bachelors,Married-civ-spouse,Husband,Male,
535-45-3634,48,,Divorced,Not-in-family,,<=50K
355-97-2259,17,10th,Never-married,,Female,<=50K
801-97-0150,50,,Married-civ-spouse,Wife,Female,
620-84-6603,61,Some-college,Married-civ-spouse,Wife,,>50K
511-00-9493,22,HS-grad,Never-married,,Male,
420-39-3877,,,,,Male,
986-27-0360,49,,Married-civ-spouse,Husband,Male,>50K
480-72-3525,26,HS-grad,Married-civ-spouse,,Male,<=50K
285-22-4238,19,,Never-married,Own-child,Male,
156-59-6367,17,,Never-married,Own-child,,<=50K
230-06-3395,,HS-grad,Married-civ-spouse,Husband,,<=50K
866-17-6402,34,Assoc-voc,Divorced,Own-child,Male,
152-71-9764,51,HS-grad,,,Male,
595-81-0203,48,HS-grad,,,,>50K
730-22-6058,63,Masters,Married-civ-spouse,,,>50K
644-10-6226,,,,Own-child,Female,<=50K
200-36-9686,73,,Married-civ-spouse,Wife,,>50K
574-19-2752,51,,Divorced,Not-in-family,Female,
220-69-4936,38,Masters,Married-civ-spouse,,,<=50K
362-56-7869,54,Some-college,,Husband,,>50K
454-58-3370,41,HS-grad,Married-civ-spouse,Husband,Male,
948-01-5817,65,Bachelors,Married-civ-spouse,Husband,Male,>50K
642-57-1737,36,Bachelors,,,,>50K
697-65-1817,42,,,Husband,Male,
556-58-6509,38,Some-college,Married-civ-spouse,,,>50K
988-77-4000,20,Some-college,Never-married,Own-child,Male,<=50K
624-31-9394,37,Bachelors,,,Male,
448-39-1572,35,,Married-civ-spouse,Husband,Male,>50K
463-62-8779,51,Some-college,Married-civ-spouse,Husband,,<=50K
200-69-2737,23,Assoc-voc,Never-married,,,
260-91-4701,27,Bachelors,,Own-child,Female,<=50K
522-63-9304,19,Some-college,,,,
419-72-0856,37,Assoc-voc,Married-civ-spouse,Husband,,
989-07-0129,29,HS-grad,,,Male,<=50K
705-16-2737,33,,Married-civ-spouse,Not-in-family,Male,
804-66-2236,60,HS-grad,Divorced,Not-in-family,Male,
597-31-7771,22,Bachelors,,Own-child,,
630-96-8846,22,,Never-married,Own-child,Male,
747-48-2329,60,Assoc-voc,Widowed,,,
480-83-1208,,,Separated,Unmarried,Male,
972-43-3038,45,,Divorced,Not-in-family,,<=50K
229-47-1136,30,HS-grad,,Husband,,>50K
940-66-6422,43,Some-college,Married-civ-spouse,Husband,Male,>50K
375-35-5278,32,Masters,Never-married,Not-in-family,,<=50K
265-11-4355,35,HS-grad,Married-civ-spouse,Husband,Male,
158-31-9303,32,,Divorced,Unmarried,Female,
901-65-8096,61,Assoc-voc,,Husband,Male,>50K
290-28-5360,,,,Unmarried,Female,<=50K
694-42-1314,20,10th,Never-married,,,<=50K
522-18-1650,42,,,Husband,,
989-39-3180,,,Never-married,Unmarried,Female,<=50K
531-20-0138,21,Some-college,,Own-child,,<=50K
485-78-4647,26,Bachelors,Never-married,,Female,
854-46-5828,36,HS-grad,Married-civ-spouse,Husband,,>50K
501-45-2587,24,Bachelors,Married-civ-spouse,Other-relative,,<=50K
945-80-8307,,Bachelors,Married-civ-spouse,Husband,Male,
354-62-6216,51,Assoc-acdm,Divorced,,,
797-55-5129,65,,,Not-in-family,,<=50K
659-15-4987,61,Bachelors,,,,<=50K
707-23-5643,67,Some-college,Widowed,Not-in-family,Female,
163-43-4266,49,HS-grad,,Husband,Male,
663-70-4612,63,HS-grad,Married-civ-spouse,Husband,,
237-60-1236,58,,Married-civ-spouse,Husband,Male,>50K
549-34-4798,61,7th-8th,Divorced,Unmarried,Female,<=50K
687-90-6466,36,,,,,<=50K
723-41-5080,19,,,,Male,
131-15-6155,29,Some-college,Married-civ-spouse,Husband,,<=50K
517-09-3607,43,Bachelors,,Husband,Male,
762-42-3407,60,HS-grad,Divorced,,,<=50K
510-79-4126,21,,Never-married,Unmarried,,<=50K
902-51-9564,22,HS-grad,,Unmarried,,
529-61-1807,33,,Married-civ-spouse,Husband,Male,
511-89-7881,36,Bachelors,Never-married,,Female,
209-46-8937,37,Bachelors,Never-married,Not-in-family,Male,
464-27-4879,35,Assoc-acdm,Married-AF-spouse,Wife,Female,
285-92-4180,17,10th,,Own-child,,<=50K
439-64-2292,37,HS-grad,Married-civ-spouse,Husband,,>50K
485-51-5438,22,HS-grad,Never-married,Not-in-family,,<=50K
795-37-4540,28,,Married-civ-spouse,Husband,,>50K
490-65-7322,42,Some-college,Divorced,Not-in-family,Female,<=50K
742-31-3524,,,Married-civ-spouse,Husband,Male,
231-65-1726,26,,,,Female,
312-54-8911,45,11th,,Husband,Male,
770-49-9665,32,,Married-civ-spouse,Husband,Male,>50K
982-98-6015,63,Some-college,Widowed,Unmarried,Female,<=50K
409-62-5533,,,Never-married,,Female,
501-02-1854,36,,Married-civ-spouse,Husband,Male,>50K
137-34-7952,45,HS-grad,,Wife,Female,<=50K
274-88-6627,34,Prof-school,Married-civ-spouse,Husband,,
205-80-7700,27,Bachelors,Never-married,Not-in-family,Male,
830-39-8579,20,Some-college,Never-married,Own-child,Female,<=50K
616-80-8474,,HS-grad,Married-civ-spouse,Husband,Male,
818-93-0292,,7th-8th,Never-married,Own-child,,<=50K
979-70-1670,28,,Never-married,Own-child,,
478-48-9094,,HS-grad,Never-married,Other-relative,Male,<=50K
732-89-1223,,Bachelors,Never-married,,,<=50K
938-59-3516,32,10th,Married-civ-spouse,Husband,,<=50K
689-81-7847,30,12th,Married-civ-spouse,Wife,,<=50K
378-34-3493,59,,Married-civ-spouse,Husband,,
872-66-4329,58,Doctorate,,Not-in-family,Female,>50K
492-00-3365,45,Some-college,Divorced,Not-in-family,Male,<=50K
969-95-6318,76,,Widowed,Not-in-family,,
746-35-1653,,,Divorced,Own-child,Female,
530-04-2541,32,Masters,Never-married,Own-child,,
895-95-0874,38,,Divorced,Not-in-family,Male,<=50K
702-17-4521,30,Assoc-acdm,Never-married,Unmarried,,
521-21-2499,53,Assoc-voc,,Husband,Male,>50K
185-37-4767,41,Bachelors,Married-civ-spouse,Husband,,<=50K
927-79-8251,27,Bachelors,Never-married,Not-in-family,Male,
576-77-7154,44,Assoc-acdm,Married-civ-spouse,Husband,,
643-27-1679,35,,Married-civ-spouse,Husband,Male,
625-66-5437,36,1st-4th,Never-married,Other-relative,,<=50K
726-29-5612,51,Some-college,Married-civ-spouse,Wife,,>50K
432-64-2869,42,HS-grad,Married-civ-spouse,Husband,Male,
703-46-6723,40,Bachelors,Married-AF-spouse,Husband,Male,
235-25-9121,45,,Married-civ-spouse,Husband,,
918-42-9792,55,9th,Divorced,Unmarried,,>50K
299-00-7718,36,7th-8th,Married-civ-spouse,Husband,,<=50K
430-67-7646,57,,,Husband,Male,>50K
950-76-1745,27,HS-grad,,Not-in-family,Female,<=50K
608-70-5295,62,Masters,Never-married,Not-in-family,,
712-80-8261,29,Bachelors,,Husband,Male,<=50K
276-90-5692,38,,Never-married,Not-in-family,Male,<=50K
876-67-5538,29,,Married-civ-spouse,Husband,,<=50K
703-81-6694,18,,Never-married,Own-child,Male,
701-71-6867,19,12th,Never-married,Own-child,,<=50K
973-85-9843,32,Masters,Never-married,Not-in-family,Female,<=50K
371-26-3307,34,Bachelors,Never-married,,Male,
435-52-3401,25,Assoc-acdm,Never-married,Not-in-family,Male,
705-59-3471,34,Masters,Never-married,,Male,
786-73-2944,37,,Married-civ-spouse,Husband,Male,
404-75-2857,37,HS-grad,,Husband,Male,
581-75-7514,18,HS-grad,,,,
793-46-3159,24,Assoc-voc,Never-married,Own-child,,<=50K
373-01-3163,17,12th,Never-married,Own-child,,
781-21-4167,35,Bachelors,Divorced,Not-in-family,,<=50K
217-16-8303,31,Assoc-voc,,Unmarried,Female,<=50K
629-78-4328,29,Assoc-acdm,,Not-in-family,Male,
703-41-2881,49,HS-grad,Married-civ-spouse,Husband,Male,<=50K
908-03-8340,71,Bachelors,Married-civ-spouse,Husband,Male,>50K
847-92-4059,35,HS-grad,Married-civ-spouse,Husband,Male,<=50K
589-32-2275,55,HS-grad,Married-civ-spouse,Husband,,
195-73-9298,37,,Married-civ-spouse,Husband,Male,<=50K
316-88-3169,33,Some-college,Never-married,Unmarried,,
894-55-0989,49,Bachelors,Married-civ-spouse,Husband,,
779-65-2757,32,,Married-civ-spouse,Husband,,<=50K
680-07-2495,63,,Separated,,Male,<=50K
203-06-1772,39,Masters,Never-married,Not-in-family,,<=50K
232-54-0114,42,,,,Male,
377-61-6630,30,Masters,Married-civ-spouse,Wife,,>50K
590-26-4505,30,,Never-married,Not-in-family,Male,<=50K
905-61-5462,48,,Married-civ-spouse,Husband,Male,>50K
903-05-7981,57,,Married-civ-spouse,Husband,,<=50K
139-66-3146,,,,,Female,<=50K
667-71-5820,,,Never-married,Own-child,Male,<=50K
252-35-3867,43,,,Husband,,
885-39-7896,46,HS-grad,Married-civ-spouse,Husband,,
592-28-3570,60,Bachelors,,Husband,Male,
678-96-8740,50,Masters,Divorced,,Female,
215-33-7685,37,,,Husband,Male,
888-22-4587,41,HS-grad,Divorced,Other-relative,Female,<=50K
363-96-7754,38,Some-college,Married-civ-spouse,Wife,Female,>50K
381-25-0946,23,,Never-married,,Female,<=50K
899-42-3665,59,Some-college,,Husband,,>50K
140-04-0038,72,,Never-married,Not-in-family,Male,
145-31-6527,47,Some-college,Divorced,Not-in-family,,
280-45-9246,29,,,Other-relative,Male,
558-44-4049,35,,Married-civ-spouse,Husband,,<=50K
576-05-0291,,Some-college,Married-civ-spouse,Husband,,<=50K
510-84-7968,22,,Never-married,Unmarried,,<=50K
179-45-2178,24,HS-grad,Never-married,Own-child,,
535-07-6742,42,Bachelors,,Husband,Male,
752-22-0401,55,Bachelors,Separated,Unmarried,Female,<=50K
535-61-5159,40,Masters,Divorced,Unmarried,,
804-68-9157,61,HS-grad,,Not-in-family,,
223-44-0863,58,Bachelors,Never-married,Own-child,,
892-34-3478,39,HS-grad,Divorced,Not-in-family,Male,<=50K
469-33-6001,,Some-college,Divorced,Not-in-family,,<=50K
850-75-0749,25,HS-grad,Never-married,Not-in-family,,<=50K
210-16-8879,69,Doctorate,Married-civ-spouse,Husband,,>50K
639-85-2730,36,Bachelors,Married-civ-spouse,Wife,Male,<=50K
601-00-5929,34,,Married-civ-spouse,Husband,,>50K
154-63-1145,45,,Married-civ-spouse,Husband,Male,
189-52-0580,,12th,Married-civ-spouse,Husband,Male,<=50K
454-42-1845,28,Some-college,Separated,Not-in-family,,<=50K
662-35-8569,27,Some-college,,Not-in-family,,
149-65-0786,41,HS-grad,Never-married,Not-in-family,Female,<=50K
644-45-6197,18,HS-grad,,Not-in-family,,
300-16-5315,44,,Married-civ-spouse,Husband,Male,>50K
642-46-4053,47,Assoc-voc,Married-civ-spouse,Wife,,
620-68-5077,36,HS-grad,Married-civ-spouse,Husband,Male,<=50K
948-82-3443,66,Preschool,Widowed,,,<=50K
444-08-4234,33,HS-grad,Divorced,Unmarried,,
203-08-8693,39,HS-grad,Divorced,,Male,>50K
805-09-2970,30,,Never-married,Own-child,,
137-24-0269,34,,,Husband,Male,
943-87-0005,62,Masters,Divorced,Unmarried,Female,
301-64-5963,21,Some-college,Never-married,Not-in-family,,
220-88-3382,50,Masters,Married-civ-spouse,,,>50K
133-44-4428,30,,Married-civ-spouse,Husband,,>50K
404-72-5936,43,HS-grad,,Husband,,
927-28-6755,19,Some-college,Never-married,Other-relative,Female,<=50K
539-11-4871,26,,Never-married,Own-child,,
554-99-8178,50,,Married-civ-spouse,Husband,Male,<=50K
918-10-6742,45,Masters,Divorced,Not-in-family,Male,>50K
574-38-1198,46,Masters,,,Male,>50K
515-82-8327,17,,,Own-child,Male,
901-90-0384,56,7th-8th,Married-civ-spouse,,,>50K
862-48-8244,25,Some-college,Married-civ-spouse,Wife,Female,
247-45-4271,47,Masters,,Unmarried,,<=50K
871-64-1337,23,HS-grad,Married-civ-spouse,,Male,<=50K
505-32-9191,51,HS-grad,Separated,Unmarried,,
595-83-7123,19,Some-college,,Not-in-family,Female,
172-64-1200,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
491-51-8790,32,HS-grad,Divorced,Unmarried,,<=50K
973-80-6001,52,,Divorced,Not-in-family,Male,<=50K
810-04-6409,36,Some-college,,,Female,<=50K
326-25-1629,34,HS-grad,Divorced,Not-in-family,,
477-00-8446,26,HS-grad,Never-married,Own-child,Female,
585-90-3326,,12th,Married-civ-spouse,Husband,,<=50K
351-15-3425,35,Some-college,Married-civ-spouse,Husband,,<=50K
958-89-1845,58,Bachelors,,Husband,,>50K
651-77-8671,32,11th,Divorced,Own-child,Male,
365-79-8373,23,Some-college,,Other-relative,,
784-82-1562,28,,Never-married,,,
686-21-0451,20,10th,Never-married,Other-relative,Male,<=50K
437-32-7098,17,10th,Never-married,Own-child,Male,<=50K
342-51-1828,56,HS-grad,,Husband,Male,
436-78-8681,26,HS-grad,,Own-child,,<=50K
318-12-1529,43,,Divorced,Unmarried,,
600-38-6749,45,,Never-married,,,<=50K
966-18-7398,34,,,Wife,,
688-98-3300,54,1st-4th,Married-civ-spouse,,,<=50K
756-23-1609,51,,,Unmarried,Female,<=50K
545-65-6640,,Some-college,Married-civ-spouse,Husband,,
996-66-1812,49,,,Not-in-family,Female,
491-27-6502,21,,Never-married,Own-child,,<=50K
362-89-0920,44,Some-college,Never-married,,,<=50K
586-11-8693,26,Bachelors,Never-married,Not-in-family,,
240-02-4113,39,,Married-civ-spouse,Husband,,
203-03-4851,19,HS-grad,Never-married,Own-child,,
380-57-7925,,Some-college,Married-civ-spouse,Husband,,
277-41-7188,49,HS-grad,Divorced,Not-in-family,Male,<=50K
653-50-1606,45,HS-grad,Separated,Unmarried,,<=50K
334-89-3225,60,HS-grad,Never-married,Not-in-family,Female,<=50K
624-96-5494,28,Bachelors,Never-married,Not-in-family,Male,
804-82-3762,23,Some-college,Married-civ-spouse,Husband,Male,
448-36-4651,44,Bachelors,,Not-in-family,,<=50K
972-05-6146,19,,Never-married,,,<=50K
742-71-7337,37,HS-grad,Married-civ-spouse,Husband,,
915-54-9260,41,,,Husband,,<=50K
720-64-2232,56,Bachelors,,Husband,Male,>50K
491-46-4948,44,Assoc-acdm,Married-civ-spouse,Husband,,>50K
740-64-4431,30,,Married-civ-spouse,Husband,Male,
288-83-1633,23,Bachelors,Never-married,Not-in-family,,<=50K
181-65-9688,44,HS-grad,Married-civ-spouse,Wife,,>50K
912-61-4886,38,,Married-civ-spouse,Husband,Male,
880-92-9034,32,Some-college,Married-civ-spouse,Husband,Male,>50K
540-21-8626,,Masters,Never-married,Not-in-family,,<=50K
379-58-1853,35,,Married-civ-spouse,,,>50K
124-42-5939,48,,Married-civ-spouse,Husband,,
626-31-1537,32,Some-college,,Husband,,<=50K
364-99-0747,76,Masters,Widowed,Not-in-family,Female,
952-35-0076,57,,Divorced,Not-in-family,,
544-09-5230,58,Some-college,Never-married,Not-in-family,,
679-72-2524,51,,Married-civ-spouse,Husband,,
303-55-7344,50,10th,Married-civ-spouse,,,
926-96-3705,38,,,Wife,Female,<=50K
183-30-1861,,HS-grad,Married-civ-spouse,,,<=50K
